recordingId,recordingTitle,songId,albumId,discNumber,trackNumber,versionType,artistsJson,notes
f4deb9e0-5ab7-4e17-9e7f-57411d1fbce5,"Stay Stay Stay","SONG_STAY_STAY_STAY","ALBUM_K_RED",1,9,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
eb2885e4-d0b1-43c4-b25f-b80caa030e6d,"The Last Time","SONG_THE_LAST_TIME","ALBUM_K_RED",1,10,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_GARY_LIGHTBODY"", ""artistName"": ""Gary Lightbody"", ""role"": ""Featured""}]","feat. Gary Lightbody"
dcef653b-8c52-41d9-a98b-0a646cf4643d,"Holy Ground","SONG_HOLY_GROUND","ALBUM_K_RED",1,11,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
fc0bdd01-104e-4071-96fe-3179c60b0260,"Sad Beautiful Tragic","SONG_SAD_BEAUTIFUL_TRAGIC","ALBUM_K_RED",1,12,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5fe91653-0ff5-4010-bdb8-40bc983a02cb,"The Lucky One","SONG_THE_LUCKY_ONE","ALBUM_K_RED",1,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
545d5d8a-b0b4-431f-9f14-d37cc08c280c,"Everything Has Changed","SONG_EVERYTHING_HAS_CHANGED","ALBUM_K_RED",1,14,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_ED_SHEERAN"", ""artistName"": ""Ed Sheeran"", ""role"": ""Featured""}]","feat. Ed Sheeran"
b8b5de3a-68b2-4147-b711-8c4693cc836e,"Starlight","SONG_STARLIGHT","ALBUM_K_RED",1,15,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
90866310-c396-4c5d-b461-1cf3eb8d5cf8,"Begin Again","SONG_BEGIN_AGAIN","ALBUM_K_RED",1,16,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
3c2fefb5-ca6a-4793-b044-babc85bed24e,"Welcome to New York","SONG_WELCOME_TO_NEW_YORK","ALBUM_1989",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c3fe7791-0a91-4f0a-a89b-b056f38d3cde,"Blank Space","SONG_BLANK_SPACE","ALBUM_1989",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
4459f042-afff-4fa3-b5e5-e10d9782992d,"Style","SONG_STYLE","ALBUM_1989",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6c63a910-6e61-445f-8fbe-3bd17b954c95,"Out of the Woods","SONG_OUT_OF_THE_WOODS","ALBUM_1989",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
035c98ee-1aae-4c19-bb2b-7f22a42807d3,"All You Had to Do Was Stay","SONG_ALL_YOU_HAD_TO_DO_WAS_STAY","ALBUM_1989",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
59fc5ddf-a1d9-4746-902d-71fb5a9a78c2,"Shake It Off","SONG_SHAKE_IT_OFF","ALBUM_1989",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ed00ad44-7707-4fe1-ba79-79073144dcff,"I Wish You Would","SONG_I_WISH_YOU_WOULD","ALBUM_1989",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
914f6a27-fce4-4a75-9267-049b51a1b086,"Bad Blood","SONG_BAD_BLOOD","ALBUM_1989",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
598bc2a9-1a27-4f6a-a7cc-30649303edca,"Wildest Dreams","SONG_WILDEST_DREAMS","ALBUM_1989",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
4324d234-b2f0-4018-9bd4-9241983b9a79,"How You Get the Girl","SONG_HOW_YOU_GET_THE_GIRL","ALBUM_1989",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
84bd2543-751d-4f56-a840-f28106b31fb7,"This Love","SONG_THIS_LOVE","ALBUM_1989",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
adfcdd81-4129-436b-97d1-7aa522392583,"I Know Places","SONG_I_KNOW_PLACES","ALBUM_1989",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ca9c624b-2272-49d4-a25b-2235659de660,"Clean","SONG_CLEAN","ALBUM_1989",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
cba4e253-78e4-43cf-8044-6af0f62b4d13,"Wonderland","SONG_WONDERLAND","ALBUM_1989",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
d391479e-b32d-47ea-8e43-62338d4ea6ad,"You Are in Love","SONG_YOU_ARE_IN_LOVE","ALBUM_1989",1,15,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
dd7b009d-8890-4ab6-b6f7-cde626c33ed9,"New Romantics","SONG_NEW_ROMANTICS","ALBUM_1989",1,16,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track"
34f4c934-6123-447f-a726-f1145211e22e,"I Know Places (piano/vocal)","SONG_I_KNOW_PLACES","ALBUM_1989",1,17,"Piano/Vocal","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Voice Memo"
7b319612-c300-4c3f-b898-5fa24e0246de,"I Wish You Would (track/vocal)","SONG_I_WISH_YOU_WOULD","ALBUM_1989",1,18,"Track/Vocal","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Voice Memo"
ede9b083-a70d-41eb-8602-afd6374f133e,"Blank Space (guitar/vocal)","SONG_BLANK_SPACE","ALBUM_1989",1,19,"Guitar/Vocal","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Voice Memo"
bcb9a12e-2dca-4894-b9b1-5164b65bd296,"Welcome to New York (karaoke version)","SONG_WELCOME_TO_NEW_YORK","ALBUM_K_1989",1,1,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
9607e3f2-9291-45a3-802c-bf19d0acbf01,"Blank Space (karaoke version)","SONG_BLANK_SPACE","ALBUM_K_1989",1,2,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b2a6d378-0f48-4f5f-aacd-643b302a8fdb,"Style (karaoke version)","SONG_STYLE","ALBUM_K_1989",1,3,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
10c311dc-faff-429a-8cf2-0d7899a9af56,"Out of the Woods (karaoke version)","SONG_OUT_OF_THE_WOODS","ALBUM_K_1989",1,4,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
8574cb9b-c972-42c2-9bce-a1cee3b0914d,"All You Had to Do Was Stay (karaoke version)","SONG_ALL_YOU_HAD_TO_DO_WAS_STAY","ALBUM_K_1989",1,5,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
69f7e609-160f-4c55-8220-05cac942d54d,"Shake It Off (karaoke version)","SONG_SHAKE_IT_OFF","ALBUM_K_1989",1,6,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7f1b4288-4f5c-470d-b65c-bed91425912c,"I Wish You Would (karaoke version)","SONG_I_WISH_YOU_WOULD","ALBUM_K_1989",1,7,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
28c1e48e-24d5-40a3-8882-9dc34c8bd049,"Bad Blood (karaoke version)","SONG_BAD_BLOOD","ALBUM_K_1989",1,8,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
97fe8d28-fc83-4eaa-8bbf-3c04008def5a,"Wildest Dreams (karaoke version)","SONG_WILDEST_DREAMS","ALBUM_K_1989",1,9,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
9221b105-a03f-4ad6-ab99-5cdcbd83cd4d,"How You Get the Girl (karaoke version)","SONG_HOW_YOU_GET_THE_GIRL","ALBUM_K_1989",1,10,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
21d1b144-07a5-4bf9-9e08-9f2f333bcd9c,"This Love (karaoke version)","SONG_THIS_LOVE","ALBUM_K_1989",1,11,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ad782223-d8fd-424b-b5cd-4229e232c9eb,"I Know Places (karaoke version)","SONG_I_KNOW_PLACES","ALBUM_K_1989",1,12,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5cc0618d-cf4e-4350-9ee9-d17e37d5deba,"Clean (karaoke version)","SONG_CLEAN","ALBUM_K_1989",1,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f7012116-c3b0-423c-b190-917673f8c0ac,"Wonderland (karaoke version)","SONG_WONDERLAND","ALBUM_K_1989",1,14,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
70559052-d9f6-4f23-bc8b-1544d9e82e76,"You Are in Love (karaoke version)","SONG_YOU_ARE_IN_LOVE","ALBUM_K_1989",1,15,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c295f896-249c-4a61-b423-8dcdf282ee41,"New Romantics (karaoke version)","SONG_NEW_ROMANTICS","ALBUM_K_1989",1,16,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
2bd4d761-466d-4029-a6a4-28cdf7cb9ee0,"…Ready for It?","SONG_READY_FOR_IT","ALBUM_REPUTATION",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5a2a4b4e-13c4-4122-a626-064531047ac4,"End Game","SONG_END_GAME","ALBUM_REPUTATION",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_ED_SHEERAN"", ""artistName"": ""Ed Sheeran"", ""role"": ""Featured""}, {""artistId"": ""ARTIST_FUTURE"", ""artistName"": ""Future"", ""role"": ""Featured""}]","feat. Ed Sheeran & Future"
3b0ae439-3a09-40bf-8cc1-03739d69c961,"I Did Something Bad","SONG_I_DID_SOMETHING_BAD","ALBUM_REPUTATION",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6364b45a-b31b-4dfc-8c47-9d52cc7a3e58,"Don’t Blame Me","SONG_DONT_BLAME_ME","ALBUM_REPUTATION",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
1e398ba1-c3a2-4b70-bc19-0d00c931967f,"Delicate","SONG_DELICATE","ALBUM_REPUTATION",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
d06c9d0f-2dbf-4272-9c0d-6d182ca41c67,"Look What You Made Me Do","SONG_LOOK_WHAT_YOU_MADE_ME_DO","ALBUM_REPUTATION",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
38733609-96df-4b54-a4c1-78df92ef74c4,"So It Goes…","SONG_SO_IT_GOES","ALBUM_REPUTATION",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
dddec2b8-d0d1-49c0-aef5-012b0b9f3aae,"Gorgeous","SONG_GORGEOUS","ALBUM_REPUTATION",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
945d370d-4a91-4990-a16e-c688a53e6a25,"Getaway Car","SONG_GETAWAY_CAR","ALBUM_REPUTATION",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f853690f-e564-495f-8209-f153a17caae6,"King of My Heart","SONG_KING_OF_MY_HEART","ALBUM_REPUTATION",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e845b634-8df8-49b0-89f4-e2d6d48a3197,"Dancing With Our Hands Tied","SONG_DANCING_WITH_OUR_HANDS_TIED","ALBUM_REPUTATION",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
95e4d588-dc63-46fa-a247-5bab92ef10ee,"Dress","SONG_DRESS","ALBUM_REPUTATION",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
fc410f47-a276-4708-b6c9-8deb4396490b,"This Is Why We Can’t Have Nice Things","SONG_THIS_IS_WHY_WE_CANT_HAVE_NICE_THINGS","ALBUM_REPUTATION",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
cdcc773c-4692-4517-a690-463ebff3ad91,"Call It What You Want","SONG_CALL_IT_WHAT_YOU_WANT","ALBUM_REPUTATION",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
93486092-1af4-482d-bbad-bde881bb6153,"New Year’s Day","SONG_NEW_YEARS_DAY","ALBUM_REPUTATION",1,15,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
3a8aca7e-30e2-4f5f-8067-8c76810c0fd7,"...Ready for It? (karaoke version)","SONG_READY_FOR_IT","ALBUM_K_REPUTATION",1,1,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7610a76c-e59c-4bb8-8b8c-55f55a112651,"End Game (karaoke version)","SONG_END_GAME","ALBUM_K_REPUTATION",1,2,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_ED_SHEERAN"", ""artistName"": ""Ed Sheeran"", ""role"": ""Featured""}, {""artistId"": ""ARTIST_FUTURE"", ""artistName"": ""Future"", ""role"": ""Featured""}]","feat. Ed Sheeran & Future"
89b6740a-edec-4172-9202-bacc8e1a7f5a,"I Did Something Bad (karaoke version)","SONG_I_DID_SOMETHING_BAD","ALBUM_K_REPUTATION",1,3,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c6d11d52-f1bf-4096-bb68-88b64cb95ef6,"Don’t Blame Me (karaoke version)","SONG_DONT_BLAME_ME","ALBUM_K_REPUTATION",1,4,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
8883b927-6258-489e-ac8a-12fe8e3b6130,"Delicate (karaoke version)","SONG_DELICATE","ALBUM_K_REPUTATION",1,5,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
9e276322-93e4-4730-be3a-569b64ff5728,"Look What You Made Me Do","SONG_LOOK_WHAT_YOU_MADE_ME_DO","ALBUM_K_REPUTATION",1,6,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c0fe4c81-6544-4c8d-9323-f5750db5e800,"So It Goes... (karaoke version)","SONG_SO_IT_GOES","ALBUM_K_REPUTATION",1,7,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
826a4e65-9c67-4804-a866-95067405e84f,"Gorgeous (karaoke version)","SONG_GORGEOUS","ALBUM_K_REPUTATION",1,8,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
d18f5bf6-da37-4a6a-b28d-9dc074d5ff82,"Getaway Car (karaoke version)","SONG_GETAWAY_CAR","ALBUM_K_REPUTATION",1,9,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7ba6b18f-9ae8-45dd-8ef3-1667842af540,"King of My Heart (karaoke version)","SONG_KING_OF_MY_HEART","ALBUM_K_REPUTATION",1,10,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7748ff99-eb34-4266-b556-d1f3ce7482e0,"Dancing With Our Hands Tied (karaoke version)","SONG_DANCING_WITH_OUR_HANDS_TIED","ALBUM_K_REPUTATION",1,11,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
3f6d2d0f-0faf-453b-9f85-537b3b5ee919,"Dress (karaoke version)","SONG_DRESS","ALBUM_K_REPUTATION",1,12,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ae28e764-34d9-4909-8828-c668633b085f,"This Is Why We Can’t Have Nice Things (karaoke version)","SONG_THIS_IS_WHY_WE_CANT_HAVE_NICE_THINGS","ALBUM_K_REPUTATION",1,13,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
302b9fd1-d9d3-47f5-b4a0-8846ad629e02,"Call It What You Want (karaoke version)","SONG_CALL_IT_WHAT_YOU_WANT","ALBUM_K_REPUTATION",1,14,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
1b5ea01b-3abf-4a04-b604-1412d3234006,"New Year’s Day (karaoke version)","SONG_NEW_YEARS_DAY","ALBUM_K_REPUTATION",1,15,"Karaoke","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f0377b50-18d9-4d7a-8bfd-5c54fea1d641,"I Forgot That You Existed","SONG_I_FORGOT_THAT_YOU_EXISTED","ALBUM_LOVER",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f7f6fb88-e5b8-49aa-ad11-75f5416bad56,"Cruel Summer","SONG_CRUEL_SUMMER","ALBUM_LOVER",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
d47c6853-6877-4e83-bc88-e2341f2161a2,"Lover","SONG_LOVER","ALBUM_LOVER",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
48e73fda-060c-4594-b4eb-b87d39337c14,"The Man","SONG_THE_MAN","ALBUM_LOVER",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7cd0f41d-39a9-4061-ac91-8a25085e56d9,"The Archer","SONG_THE_ARCHER","ALBUM_LOVER",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
aab94ca8-0643-483c-9608-282be342a2be,"I Think He Knows","SONG_I_THINK_HE_KNOWS","ALBUM_LOVER",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
3f0e5667-d8ec-40a3-ba97-2e8d723a7dea,"Miss Americana & the Heartbreak Prince","SONG_MISS_AMERICANA","ALBUM_LOVER",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
c1710a9c-f33a-476f-9dd9-0a13b1308556,"Paper Rings","SONG_PAPER_RINGS","ALBUM_LOVER",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
d8835358-7b9e-4aab-91da-abcb9e2c7307,"Cornelia Street","SONG_CORNELIA_STREET","ALBUM_LOVER",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
af734e30-e3d7-4e0c-9dd3-e3c8bb20d772,"Death by a Thousand Cuts","SONG_DEATH_BY_A_THOUSAND_CUTS","ALBUM_LOVER",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
63255488-f91c-4db7-b5a3-cb1a0488f430,"London Boy","SONG_LONDON_BOY","ALBUM_LOVER",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
a81f2da1-3236-452a-ab90-d6916046587f,"Soon You’ll Get Better","SONG_SOON_YOULL_GET_BETTER","ALBUM_LOVER",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_THE_CHICKS"", ""artistName"": ""The Chicks"", ""role"": ""Featured""}]","feat. The Chicks"
8bd8b8f8-71b8-4bf3-9882-91364cf36b0e,"False God","SONG_FALSE_GOD","ALBUM_LOVER",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b930f15a-86cb-4ea6-82a4-83b6006ef482,"You Need to Calm Down","SONG_YOU_NEED_TO_CALM_DOWN","ALBUM_LOVER",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ed1ddba4-2754-46df-8a1c-1a417cf268bf,"Afterglow","SONG_AFTERGLOW","ALBUM_LOVER",1,15,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
78d336e1-02c9-4510-b2c5-6a1ea6e13ec0,"ME!","SONG_ME","ALBUM_LOVER",1,16,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_BRENDON_URIE"", ""artistName"": ""Brendon Urie"", ""role"": ""Featured""}]","feat. Brendon Urie"
c8d776a1-0f13-492a-aec2-20ef21ec7516,"It’s Nice to Have a Friend","SONG_ITS_NICE_TO_HAVE_A_FRIEND","ALBUM_LOVER",1,17,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f27c7705-bae9-4fe5-834b-529c0a586eda,"Daylight","SONG_DAYLIGHT","ALBUM_LOVER",1,18,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
810fed01-8633-4046-8805-b6ca27b33705,"Love Story","SONG_LOVE_STORY","ALBUM_LIVE_STRIPPED",1,1,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
ee2c850f-caf7-4967-bc2d-428a3eb6b46e,"Fearless","SONG_FEARLESS","ALBUM_LIVE_STRIPPED",1,2,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
71784851-c722-4c0c-b301-875c1d35e88e,"Beautiful Eyes","SONG_BEAUTIFUL_EYES","ALBUM_LIVE_STRIPPED",1,3,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
ba420b69-1e26-400c-a747-439c7d6af8b4,"Untouchable","SONG_UNTOUCHABLE","ALBUM_LIVE_STRIPPED",1,4,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008 (Cover)"
10127e17-f314-4f13-9668-4214e67b7c41,"Teardrops on My Guitar","SONG_TEARDROPS_ON_MY_GUITAR","ALBUM_LIVE_STRIPPED",1,5,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
00e1ac21-c1cf-4375-8a06-0f59168f9325,"Picture to Burn","SONG_PICTURE_TO_BURN","ALBUM_LIVE_STRIPPED",1,6,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
19d2a052-ed6f-4130-a00f-fe361aee27be,"Should’ve Said No","SONG_SHOULDVE_SAID_NO","ALBUM_LIVE_STRIPPED",1,7,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
97d88088-741b-45f2-b167-f88b12f39c13,"Change","SONG_CHANGE","ALBUM_LIVE_STRIPPED",1,8,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Clear Channel Stripped 2008"
741a56d6-87cb-4978-af7f-4f3b230bc3a7,"ME!","SONG_ME","ALBUM_LIVE_PARIS",1,1,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
7237d88e-c070-4d21-9d55-fd124f568078,"The Archer","SONG_THE_ARCHER","ALBUM_LIVE_PARIS",1,2,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
5da827aa-2490-4658-a276-ef69454099ef,"Death by a Thousand Cuts","SONG_DEATH_BY_A_THOUSAND_CUTS","ALBUM_LIVE_PARIS",1,3,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
